Month,Day,HourofDay,T_ctrl,T_stp_heat,T_out,RH_out,Humidity,fan,auxHeat1
11,23,19,71.0,71.0,37.0,78.5,31.916666666666668,223.75,780.0
11,23,21,70.83333333333333,69.58333333333333,38.0,80.0,30.25,201.25,570.0
11,24,3,68.66666666666667,65.08333333333333,35.0,80.5,31.0,223.75,2385.0
11,24,4,69.5,70.0,33.5,78.5,30.333333333333332,215.0,1635.0
11,24,5,69.58333333333333,70.0,33.0,74.5,30.083333333333332,200.0,885.0
11,24,6,69.25,70.0,33.0,74.0,30.333333333333332,225.0,1335.0
11,24,7,69.5,69.91666666666667,30.0,87.0,30.583333333333332,187.5,1260.0
11,24,14,67.0,67.0,41.0,64.5,33.166666666666664,200.0,480.0
11,24,16,66.83333333333333,67.0,42.5,67.0,34.583333333333336,216.25,810.0
11,24,17,66.83333333333333,67.0,40.5,69.0,35.166666666666664,225.0,1305.0
11,24,21,68.16666666666667,70.33333333333333,38.0,80.5,32.916666666666664,246.25,2355.0
11,25,2,67.0,65.0,36.5,87.5,33.0,228.75,1290.0
11,25,3,68.66666666666667,65.08333333333333,36.5,86.0,32.416666666666664,248.75,2940.0
11,25,4,69.33333333333333,70.0,36.5,86.5,31.333333333333332,183.75,1470.0
11,25,5,69.5,70.0,37.0,85.0,32.083333333333336,200.0,900.0
11,25,6,69.33333333333333,70.0,38.0,87.0,32.5,213.75,1380.0
11,25,7,69.58333333333333,69.91666666666667,37.0,92.0,33.916666666666664,188.75,525.0
11,25,15,65.0,62.0,44.5,80.0,36.0,200.0,90.0
11,25,16,66.41666666666667,62.083333333333336,43.5,82.5,35.5,231.25,2130.0
11,25,17,66.91666666666667,67.0,44.0,79.5,35.166666666666664,193.75,735.0
11,25,18,66.91666666666667,67.0,44.0,80.0,35.416666666666664,200.0,615.0
11,25,19,66.83333333333333,66.66666666666667,43.0,84.0,36.416666666666664,198.75,720.0
11,25,21,67.25,67.91666666666667,41.5,87.0,38.333333333333336,250.0,1665.0
11,25,22,69.0,67.0,41.0,90.0,36.166666666666664,177.5,810.0
11,26,2,67.0,65.0,41.0,88.0,37.0,200.0,120.0
11,26,3,68.5,65.08333333333333,40.0,97.0,36.166666666666664,250.0,2955.0
11,26,4,69.41666666666667,70.0,39.5,93.5,36.0,185.0,795.0
11,26,5,69.25,70.0,42.0,83.5,36.0,200.0,870.0
11,26,6,69.33333333333333,70.0,42.0,85.0,36.583333333333336,200.0,810.0
11,26,7,70.08333333333333,71.0,42.0,84.0,38.166666666666664,200.0,2055.0
11,26,11,69.25,69.0,46.5,79.5,37.583333333333336,206.25,630.0
11,26,13,69.16666666666667,69.0,48.5,68.5,37.916666666666664,200.0,795.0
11,26,15,69.33333333333333,69.0,50.0,59.5,38.083333333333336,222.5,1305.0
11,26,16,69.33333333333333,69.0,47.0,68.0,37.0,175.0,75.0
11,26,17,69.5,69.0,45.5,66.5,38.916666666666664,213.75,765.0
11,27,3,68.66666666666667,65.0,44.0,80.5,38.75,227.5,2220.0
11,27,4,69.33333333333333,70.0,44.5,76.5,38.333333333333336,172.5,840.0
11,27,5,69.41666666666667,70.0,44.0,80.5,37.916666666666664,200.0,750.0
11,27,6,69.25,70.0,43.0,83.5,38.083333333333336,200.0,825.0
11,27,7,69.25,69.91666666666667,43.0,89.0,38.75,226.25,1215.0
11,27,11,67.0,67.0,43.0,90.0,42.416666666666664,200.0,15.0
11,27,12,66.83333333333333,67.0,43.0,89.5,42.333333333333336,210.0,930.0
11,27,13,66.83333333333333,66.5,43.5,88.5,42.0,211.25,795.0
11,27,16,66.25,62.0,47.0,84.0,41.166666666666664,200.0,1335.0
11,28,0,66.83333333333333,67.0,41.0,76.0,37.5,201.25,660.0
11,28,1,67.0,67.0,42.0,71.5,37.083333333333336,200.0,855.0
11,28,2,67.0,67.0,41.0,82.0,37.083333333333336,200.0,510.0
11,28,3,67.0,67.0,42.0,82.0,37.0,200.0,465.0
11,28,4,67.0,67.0,42.5,71.0,37.0,200.0,555.0
11,28,5,67.0,67.0,38.5,73.5,37.0,200.0,840.0
11,28,6,66.91666666666667,67.0,36.5,75.5,37.416666666666664,200.0,675.0
11,28,7,67.0,67.0,36.5,73.5,38.25,200.0,435.0
11,28,8,66.83333333333333,67.0,35.5,69.0,39.166666666666664,223.75,1425.0
11,28,9,67.0,67.0,35.0,68.0,37.083333333333336,185.0,780.0
11,28,10,67.0,67.0,36.0,68.0,36.75,225.0,1200.0
11,28,11,67.0,67.0,37.5,69.5,36.0,175.0,615.0
11,28,12,67.0,67.0,36.0,65.0,36.0,200.0,675.0
11,28,13,67.0,67.0,35.5,61.0,36.0,200.0,585.0
11,28,14,67.0,67.0,35.0,54.5,36.0,200.0,1080.0
11,28,15,67.08333333333333,67.0,34.5,57.0,35.583333333333336,216.25,870.0
11,28,16,67.0,67.0,33.0,60.5,34.0,178.75,555.0
11,28,17,67.66666666666667,70.0,32.0,63.0,34.75,300.0,3600.0
11,28,18,70.33333333333333,71.0,32.0,63.0,35.916666666666664,225.0,2265.0
11,28,19,70.5,71.0,31.0,66.5,34.666666666666664,225.0,2040.0
11,28,20,71.0,71.0,31.0,68.5,34.0,193.75,1485.0
11,28,21,71.0,71.0,31.0,66.0,33.166666666666664,160.0,1350.0
11,28,22,71.0,71.0,30.0,67.0,33.0,223.75,1515.0
11,28,23,71.0,71.0,29.0,68.5,33.0,215.0,1590.0
11,29,0,71.0,71.0,29.0,69.0,32.666666666666664,221.25,1830.0
11,29,1,71.0,71.0,28.0,76.5,32.0,211.25,1530.0
11,29,2,71.0,71.0,27.0,71.0,33.0,207.5,1590.0
11,29,3,71.0,71.0,27.5,70.5,31.916666666666668,181.25,1350.0
11,29,4,71.0,71.0,28.0,71.5,31.583333333333332,213.75,1965.0
11,29,5,71.0,71.0,27.5,78.0,31.583333333333332,206.25,1440.0
11,29,6,71.0,71.0,27.0,74.5,32.166666666666664,213.75,1695.0
11,29,7,71.0,70.91666666666667,28.0,74.5,33.25,200.0,1140.0
11,29,15,65.25,71.08333333333333,31.0,68.0,34.0,293.75,3270.0
11,29,16,68.16666666666667,72.0,31.0,68.0,33.25,300.0,3600.0
11,29,17,70.5,72.0,32.0,64.5,32.0,298.75,3540.0
11,29,18,71.66666666666667,72.0,32.0,65.0,31.916666666666668,173.75,1530.0
11,29,19,71.91666666666667,72.0,30.0,73.5,32.833333333333336,192.5,1410.0
11,29,20,72.0,72.0,30.0,73.0,31.5,201.25,930.0
11,29,21,71.91666666666667,72.0,30.0,75.0,31.0,200.0,1095.0
11,29,22,71.66666666666667,72.0,29.0,75.5,30.833333333333332,226.25,2085.0
11,29,23,71.33333333333333,71.41666666666667,29.0,76.0,32.0,247.5,2940.0
11,30,2,69.0,69.0,29.0,74.0,31.083333333333332,216.25,510.0
11,30,3,69.08333333333333,69.0,29.0,75.5,30.916666666666668,183.75,765.0
11,30,4,69.0,69.0,29.0,75.5,30.166666666666668,200.0,1080.0
11,30,5,69.0,69.0,27.5,74.0,30.0,200.0,1110.0
11,30,6,69.5,70.41666666666667,27.0,78.0,30.25,275.0,2820.0
11,30,7,70.75,71.08333333333333,27.0,73.0,30.0,225.0,2355.0
11,30,8,71.33333333333333,72.0,27.0,72.0,30.0,250.0,2910.0
11,30,9,71.5,70.75,27.5,74.5,31.166666666666668,175.0,630.0
11,30,10,70.08333333333333,70.0,28.5,73.0,31.416666666666668,200.0,540.0
11,30,11,70.0,70.0,29.5,73.0,30.916666666666668,195.0,1335.0
11,30,12,70.75,71.41666666666667,29.5,70.5,30.833333333333332,221.25,2550.0
11,30,13,71.58333333333333,72.0,29.5,71.0,29.75,220.0,2415.0
11,30,14,71.83333333333333,72.0,29.0,73.0,29.166666666666668,180.0,1890.0
11,30,15,71.83333333333333,72.0,28.0,69.0,27.666666666666668,225.0,2235.0
11,30,16,71.66666666666667,72.0,26.0,74.5,28.416666666666668,233.75,2070.0
11,30,17,72.0,72.0,26.0,75.11111111111111,28.77777777777778,188.33333333333334,525.0
11,30,21,69.18181818181819,69.0,29.0,69.0,27.0,216.8181818181818,570.0
11,30,22,69.0,69.0,29.0,68.0,26.857142857142858,156.42857142857142,540.0
11,30,23,69.0,69.0,29.5,70.0,26.5,195.0,1485.0
12,1,0,69.08333333333333,69.0,30.0,64.5,25.75,205.0,540.0
12,1,1,69.0,69.0,30.0,60.5,26.0,185.0,1080.0
12,1,2,69.0,69.0,28.0,78.5,25.916666666666668,215.0,1080.0
12,1,3,69.0,69.0,28.0,82.0,26.0,200.0,1155.0
12,1,4,69.0,69.0,29.0,76.5,26.0,200.0,1590.0
12,1,5,69.0,69.0,26.0,83.0,26.333333333333332,200.0,1065.0
12,1,6,69.08333333333333,69.83333333333333,27.5,82.5,26.416666666666668,208.75,2025.0
12,1,7,71.16666666666667,72.08333333333333,28.5,80.5,25.833333333333332,255.0,3015.0
12,1,8,72.58333333333333,73.0,29.0,80.5,26.75,220.0,2145.0
12,1,9,72.5,73.0,29.0,84.0,26.5,220.0,2160.0
12,1,10,72.66666666666667,73.0,29.0,91.0,26.0,180.0,1980.0
12,1,11,72.5,73.0,28.5,96.0,27.0,227.5,2535.0
12,1,12,72.58333333333333,73.0,30.5,93.0,27.833333333333332,203.75,2385.0
12,1,13,72.66666666666667,73.0,30.5,100.0,27.416666666666668,163.75,1530.0
12,1,14,72.41666666666667,71.75,31.0,92.5,29.833333333333332,220.0,1005.0
12,1,15,70.41666666666667,70.0,32.0,91.0,31.0,202.5,30.0
12,1,16,70.0,70.0,31.0,93.0,31.166666666666668,212.5,1680.0
12,1,17,69.91666666666667,70.0,31.5,96.0,30.166666666666668,215.0,1425.0
12,1,18,70.0,70.0,32.0,96.0,30.25,186.25,360.0
12,1,19,70.0,70.0,30.0,97.5,29.75,195.0,105.0
12,1,20,70.0,70.0,30.0,98.0,30.0,193.75,915.0
12,1,21,70.0,70.0,30.5,94.0,28.583333333333332,211.25,1020.0
12,1,22,70.0,70.0,30.5,93.0,28.416666666666668,200.0,1095.0
12,1,23,70.0,70.0,28.0,93.0,28.0,200.0,1290.0
12,2,0,70.0,70.0,30.0,86.0,28.083333333333332,200.0,1380.0
12,2,1,70.0,70.0,29.5,88.5,28.166666666666668,200.0,1485.0
12,2,2,70.0,70.0,27.5,90.5,28.0,195.0,1380.0
12,2,3,70.0,70.0,27.0,91.0,28.333333333333332,200.0,1485.0
12,2,4,70.0,70.0,26.0,90.0,28.25,208.75,1545.0
12,2,5,70.0,70.0,26.0,90.0,28.5,212.5,1845.0
12,2,6,70.0,70.0,26.0,88.5,29.083333333333332,190.0,1590.0
12,2,7,70.0,69.41666666666667,27.0,86.5,30.666666666666668,168.75,1410.0
12,2,14,63.416666666666664,62.0,31.0,76.0,30.083333333333332,205.0,90.0
12,2,15,64.83333333333333,62.0,31.0,75.0,30.166666666666668,250.0,2205.0
12,2,16,66.41666666666667,63.666666666666664,30.0,78.0,28.416666666666668,230.0,2670.0
12,2,17,66.91666666666667,67.58333333333333,30.0,75.5,30.5,197.5,1485.0
12,2,18,68.25,70.0,30.0,75.0,30.25,300.0,3600.0
12,2,19,69.91666666666667,70.0,29.0,64.0,32.166666666666664,205.0,1785.0
12,2,20,70.0,70.0,29.0,66.5,31.0,213.75,1500.0
12,2,21,70.0,70.0,29.5,64.0,30.666666666666668,201.25,645.0
12,2,22,70.0,70.0,26.0,82.5,30.0,205.0,1380.0
12,2,23,70.0,70.0,28.0,61.0,30.0,206.25,1740.0
12,3,0,70.0,70.0,26.0,67.5,29.666666666666668,205.0,1680.0
12,3,1,70.0,70.0,25.0,57.0,28.583333333333332,203.75,1635.0
12,3,2,70.0,70.0,22.0,70.5,28.166666666666668,193.75,1485.0
12,3,3,69.91666666666667,70.0,22.0,69.5,28.0,216.25,2115.0
12,3,4,70.0,70.0,21.0,78.5,27.333333333333332,181.25,1515.0
12,3,5,70.0,70.0,21.0,72.0,27.75,223.75,2130.0
12,3,6,70.0,70.0,21.0,74.0,27.666666666666668,207.5,2010.0
12,3,7,70.0,70.0,22.0,75.0,28.75,171.25,1425.0
12,3,8,70.0,70.0,20.5,77.5,29.25,216.25,1515.0
12,3,10,70.0,70.0,25.0,72.0,33.0,205.0,75.0
12,3,11,70.0,70.0,30.0,66.0,32.666666666666664,197.5,525.0
12,3,12,70.0,70.0,32.0,66.5,34.583333333333336,200.0,555.0
12,3,13,70.0,70.0,34.5,65.0,32.5,185.0,975.0
12,3,14,70.0,70.0,34.0,76.0,31.083333333333332,195.0,1215.0
12,3,15,70.0,70.0,34.5,73.5,30.083333333333332,228.75,1875.0
12,3,16,70.0,70.0,32.5,81.0,30.0,196.25,1395.0
12,3,17,70.0,70.0,32.0,85.0,30.166666666666668,195.0,765.0
12,3,18,70.0,70.0,32.0,86.0,31.5,205.0,945.0
12,3,19,70.0,70.0,30.0,91.0,30.5,220.0,930.0
12,3,20,70.0,70.0,31.0,93.0,28.833333333333332,227.5,1815.0
12,3,21,70.0,70.0,30.0,100.0,28.416666666666668,155.0,870.0
12,3,22,70.0,70.0,32.0,89.0,28.416666666666668,200.0,1305.0
12,3,23,70.0,70.0,31.0,89.5,28.0,180.0,1365.0
12,4,0,70.0,70.0,32.0,82.0,28.0,211.25,1485.0
12,4,1,70.0,70.0,32.0,81.0,28.0,212.5,1530.0
12,4,2,70.0,70.0,33.0,86.5,28.0,178.75,1185.0
12,4,3,70.0,70.0,34.0,84.0,28.0,217.5,1365.0
12,4,4,70.0,70.0,34.0,80.5,28.25,200.0,1395.0
12,4,5,70.0,70.0,34.0,82.5,29.5,188.75,1515.0
12,4,6,70.0,70.0,35.0,82.0,30.0,211.25,1230.0
12,4,7,70.0,70.0,35.0,85.0,30.75,196.25,1890.0
12,4,8,70.0,70.0,34.5,86.0,31.416666666666668,203.75,1080.0
12,4,9,70.0,70.0,35.5,90.5,31.25,200.0,630.0
12,4,10,70.0,70.0,36.0,85.0,31.333333333333332,205.0,1140.0
12,4,11,70.0,70.0,37.0,84.0,31.916666666666668,206.25,1275.0
12,4,12,70.0,70.0,37.0,81.0,31.333333333333332,201.25,870.0
12,4,13,70.0,70.0,38.0,74.0,31.166666666666668,185.0,810.0
12,4,14,70.0,70.0,38.0,66.0,30.416666666666668,205.0,1125.0
12,4,15,70.0,70.0,38.0,69.5,30.0,191.25,1440.0
12,4,16,70.0,70.0,37.5,73.0,30.583333333333332,217.5,1650.0
12,4,17,70.0,70.0,35.5,81.0,31.25,207.5,855.0
12,4,18,70.0,70.0,35.0,81.0,31.416666666666668,203.75,1215.0
12,4,19,70.0,70.0,35.0,86.0,31.833333333333332,205.0,810.0
12,4,20,69.91666666666667,70.0,35.5,87.5,33.0,220.0,870.0
12,4,21,70.0,70.0,35.0,80.5,32.5,200.0,735.0
12,4,22,70.0,70.0,35.0,74.5,32.0,213.75,1395.0
12,4,23,70.0,70.0,34.5,75.0,31.416666666666668,205.0,1200.0
12,5,0,70.0,70.0,33.5,76.0,31.583333333333332,211.25,1440.0
12,5,1,70.0,70.0,33.5,72.5,31.083333333333332,200.0,1275.0
12,5,2,70.0,70.0,31.5,73.5,30.75,191.25,1335.0
12,5,3,70.0,70.0,31.5,63.0,30.166666666666668,217.5,1500.0
12,5,4,70.0,70.0,31.5,61.5,30.0,191.25,1335.0
12,5,5,70.0,70.0,31.5,55.5,30.0,186.25,1155.0
12,5,6,69.91666666666667,70.0,31.5,66.5,30.916666666666668,230.0,1545.0
12,5,7,70.0,70.0,31.5,70.0,31.416666666666668,148.75,1095.0
12,5,8,70.0,70.0,31.0,79.0,31.5,216.25,1245.0
12,5,9,70.0,70.0,32.0,70.5,30.166666666666668,200.0,1350.0
12,5,10,70.0,70.0,32.0,64.0,30.0,200.0,1455.0
12,5,11,70.0,70.0,32.5,70.0,30.0,200.0,1290.0
12,5,12,70.0,70.0,32.5,65.5,30.0,200.0,1290.0
12,5,13,70.0,70.0,33.0,56.5,29.166666666666668,186.25,1245.0
12,5,14,70.0,70.0,32.5,61.5,28.166666666666668,175.0,1350.0
12,5,15,70.25,70.0,31.5,67.5,28.666666666666668,220.0,1470.0
12,5,16,70.0,70.0,31.5,68.5,27.166666666666668,192.5,1605.0
12,5,17,70.0,70.0,31.5,67.5,28.083333333333332,192.5,1350.0
12,5,18,70.0,70.0,31.0,68.0,29.416666666666668,205.0,1020.0
12,5,19,69.83333333333333,70.0,27.0,78.0,30.833333333333332,220.0,960.0
12,5,20,70.0,70.0,30.0,64.5,30.583333333333332,192.5,1065.0
12,5,21,70.0,70.0,31.0,62.0,30.083333333333332,210.0,885.0
12,5,22,70.0,70.0,31.0,71.0,29.5,223.75,1605.0
12,5,23,70.0,70.0,28.0,82.0,29.083333333333332,195.0,1380.0
12,6,0,70.0,70.0,33.0,67.0,29.166666666666668,173.75,975.0
12,6,1,69.91666666666667,70.0,33.0,67.0,28.583333333333332,200.0,1380.0
12,6,2,70.0,70.0,31.0,73.0,28.25,200.0,1275.0
12,6,3,69.91666666666667,70.0,31.0,78.5,28.916666666666668,212.5,1545.0
12,6,4,70.0,70.0,28.5,90.5,28.416666666666668,192.5,1155.0
12,6,5,70.0,70.0,29.0,91.5,28.916666666666668,173.75,1185.0
12,6,6,70.0,70.0,32.0,88.0,29.916666666666668,218.75,1590.0
12,6,7,70.0,70.0,32.0,90.5,31.333333333333332,183.75,780.0
12,6,8,69.91666666666667,70.0,31.0,97.0,31.333333333333332,220.0,1560.0
12,6,9,69.91666666666667,70.0,32.0,90.5,31.25,205.0,1425.0
12,6,10,69.91666666666667,70.0,32.0,90.5,30.916666666666668,175.0,1080.0
12,6,11,70.0,70.0,32.0,93.5,31.0,227.5,1590.0
12,6,12,70.0,70.0,32.0,82.0,30.333333333333332,192.5,885.0
12,6,13,70.0,70.0,31.5,88.0,30.666666666666668,205.0,900.0
12,6,14,69.91666666666667,70.0,31.0,81.5,30.083333333333332,223.75,1425.0
12,6,15,71.08333333333333,70.0,30.5,78.5,28.833333333333332,196.25,615.0
12,6,16,69.91666666666667,70.0,29.0,81.0,28.25,238.75,2250.0
12,6,17,70.0,70.0,29.5,69.5,29.083333333333332,197.5,1050.0
12,6,18,70.0,70.5,29.0,70.0,27.666666666666668,225.0,1470.0
12,6,19,71.5,72.0,28.0,73.0,27.0,235.0,2775.0
12,6,20,71.83333333333333,72.0,30.0,67.5,27.0,186.25,1230.0
12,6,21,71.75,72.0,31.0,66.5,26.75,207.5,1770.0
12,6,22,71.83333333333333,72.0,24.5,75.0,26.166666666666668,186.25,1800.0
12,6,23,71.41666666666667,72.0,24.0,70.0,25.75,235.0,2490.0
12,7,0,71.66666666666667,72.0,23.5,72.0,27.0,250.0,2595.0
12,7,1,72.0,72.0,22.5,72.5,27.0,163.75,615.0
12,7,2,71.75,72.0,25.0,71.5,25.833333333333332,203.75,1200.0
12,7,3,71.75,72.0,26.5,65.0,25.0,210.0,1950.0
12,7,4,71.83333333333333,72.0,21.0,75.5,25.083333333333332,186.25,1365.0
12,7,5,71.75,72.0,20.0,78.5,25.0,213.75,1785.0
12,7,6,71.66666666666667,72.0,20.0,80.5,25.083333333333332,185.0,1950.0
12,7,7,71.75,72.0,19.0,80.0,25.166666666666668,171.25,1530.0
12,7,8,71.66666666666667,72.0,20.0,83.0,25.0,225.0,2070.0
12,7,9,71.75,72.0,21.5,80.0,25.583333333333332,200.0,1530.0
12,7,10,71.83333333333333,72.0,23.5,79.5,25.833333333333332,195.0,1350.0
12,7,11,71.83333333333333,72.0,26.0,77.5,25.583333333333332,205.0,1515.0
12,7,12,71.58333333333333,71.0,27.0,76.5,27.416666666666668,220.0,1800.0
12,7,14,70.0,70.0,29.0,74.5,27.166666666666668,207.5,1080.0
12,7,15,70.41666666666667,70.0,29.0,77.0,27.083333333333332,197.5,705.0
12,7,16,69.0,67.08333333333333,28.5,77.0,28.25,197.5,60.0
12,7,23,66.75,65.91666666666667,31.0,69.5,27.25,200.0,600.0
12,8,1,65.41666666666667,65.0,26.5,90.5,27.0,230.0,1110.0
12,8,2,67.0,65.0,27.0,81.5,26.583333333333332,300.0,3600.0
12,8,3,68.75,65.33333333333333,27.5,93.5,25.666666666666668,231.25,2730.0
12,8,4,69.25,70.0,27.0,100.0,25.583333333333332,225.0,1980.0
12,8,5,69.33333333333333,70.0,29.5,97.5,26.416666666666668,211.25,1755.0
12,8,6,69.33333333333333,70.0,30.5,92.5,26.666666666666668,208.75,1380.0
12,8,7,69.83333333333333,69.5,31.0,87.0,27.083333333333332,210.0,675.0
12,8,8,70.08333333333333,69.58333333333333,32.5,80.5,27.75,200.0,1545.0
12,8,9,70.0,70.0,34.0,80.0,29.333333333333332,200.0,675.0
12,8,10,69.91666666666667,70.0,39.0,69.5,29.833333333333332,185.0,990.0
12,8,12,70.58333333333333,70.0,38.5,79.0,30.083333333333332,207.5,645.0
12,8,14,69.83333333333333,70.0,41.0,78.0,29.75,210.0,1215.0
12,8,15,69.91666666666667,70.0,41.0,66.0,30.25,205.0,1290.0
12,8,16,70.0,70.0,40.5,71.5,29.25,198.75,765.0
12,8,17,70.0,69.83333333333333,41.0,84.5,29.666666666666668,182.5,840.0
12,8,18,70.0,67.66666666666667,41.0,85.0,30.0,208.75,450.0
12,8,19,71.5,72.0,42.0,81.0,30.083333333333332,220.0,1605.0
12,8,20,71.66666666666667,72.0,38.0,93.0,30.0,200.0,750.0
12,8,21,71.58333333333333,71.16666666666667,43.5,75.5,30.0,200.0,705.0
12,9,3,68.75,65.25,44.5,76.0,32.166666666666664,206.25,1665.0
12,9,5,69.41666666666667,70.0,43.0,80.5,32.5,200.0,1110.0
12,9,7,69.25,69.5,37.5,93.5,35.5,180.0,1515.0
12,9,16,66.25,62.333333333333336,41.5,100.0,34.416666666666664,208.75,1890.0
12,9,17,66.83333333333333,67.0,42.5,100.0,34.083333333333336,200.0,750.0
12,9,18,66.83333333333333,66.91666666666667,43.0,100.0,34.416666666666664,200.0,705.0
12,9,19,67.25,69.91666666666667,47.0,90.0,37.166666666666664,260.0,2520.0
12,9,20,70.41666666666667,72.0,47.0,90.0,37.666666666666664,288.75,3420.0
12,9,21,71.66666666666667,72.0,48.0,89.0,36.0,138.75,1080.0
12,9,22,71.5,68.83333333333333,47.0,87.0,36.0,211.25,825.0
12,10,3,69.08333333333333,65.25,47.5,77.0,36.166666666666664,196.25,960.0
12,10,4,69.33333333333333,70.0,41.0,82.5,36.583333333333336,208.75,60.0
12,10,5,69.58333333333333,70.0,39.5,82.0,36.416666666666664,218.75,1065.0
12,10,6,69.41666666666667,70.0,39.5,73.0,36.0,200.0,1185.0
12,10,7,69.58333333333333,69.58333333333333,34.5,79.5,36.166666666666664,218.75,915.0
12,10,8,68.25,64.16666666666667,33.5,70.5,35.916666666666664,212.5,975.0
12,10,9,69.66666666666667,70.0,36.0,66.5,34.916666666666664,218.75,1920.0
12,10,10,70.0,70.0,32.0,71.5,34.0,222.5,1590.0
12,10,11,70.08333333333333,70.0,33.0,68.5,33.666666666666664,185.0,945.0
12,10,12,70.0,70.0,32.0,67.5,32.25,200.0,630.0
12,10,13,70.5,72.33333333333333,31.0,66.5,31.666666666666668,281.25,2865.0
12,10,14,72.58333333333333,74.0,30.0,66.0,31.916666666666668,300.0,3600.0
12,10,15,72.25,74.0,31.5,56.0,33.0,300.0,3600.0
12,10,16,72.25,72.25,29.5,56.0,32.083333333333336,187.5,420.0
12,10,17,71.58333333333333,72.0,27.5,62.0,32.0,250.0,2145.0
12,10,18,71.66666666666667,72.0,27.0,62.0,31.333333333333332,193.75,1080.0
12,10,19,72.0,69.83333333333333,24.5,63.0,31.666666666666668,218.75,1965.0
12,11,1,65.16666666666667,65.0,22.5,64.5,30.0,256.25,1875.0
12,11,2,66.91666666666667,65.0,23.0,73.5,30.0,300.0,3600.0
12,11,3,68.5,65.25,25.0,67.0,29.666666666666668,300.0,3600.0
12,11,4,69.16666666666667,70.0,24.5,73.0,28.666666666666668,208.75,1980.0
12,11,5,69.25,70.0,24.0,71.0,28.416666666666668,225.0,2655.0
12,11,6,69.33333333333333,70.0,22.0,71.0,28.0,180.0,1860.0
12,11,7,69.5,69.58333333333333,22.0,72.5,29.166666666666668,212.5,1170.0
12,11,11,66.91666666666667,67.0,25.0,61.5,31.083333333333332,206.25,1335.0
12,11,12,67.0,67.0,26.0,54.5,32.166666666666664,218.75,2055.0
12,11,13,67.08333333333333,66.41666666666667,25.0,58.0,30.0,200.0,825.0
12,11,15,64.75,62.0,26.0,56.0,28.416666666666668,253.75,1845.0
12,11,16,66.33333333333333,62.25,24.5,58.0,29.0,261.25,3090.0
12,11,17,67.83333333333333,70.33333333333333,21.5,54.0,29.083333333333332,247.5,2970.0
12,11,18,70.41666666666667,71.0,21.0,54.0,28.833333333333332,227.5,2685.0
12,11,19,70.75,71.0,20.0,61.0,28.25,255.0,2640.0
12,11,20,71.0,71.0,20.0,62.0,27.333333333333332,203.75,2025.0
12,11,23,65.33333333333333,65.0,20.0,64.0,26.083333333333332,206.25,330.0
12,12,0,65.0,65.0,20.0,63.5,26.583333333333332,202.5,1545.0
12,12,1,65.16666666666667,65.0,20.0,63.5,26.916666666666668,248.75,2385.0
12,12,2,65.83333333333333,65.0,20.0,64.5,27.0,300.0,3600.0
12,12,3,67.5,65.25,18.0,70.0,27.0,300.0,3600.0
12,12,4,69.0,70.0,18.0,73.0,26.166666666666668,247.5,2925.0
12,12,5,69.25,70.0,17.0,75.0,26.166666666666668,236.25,2790.0
12,12,6,69.08333333333333,70.0,19.0,71.5,25.666666666666668,275.0,2805.0
12,12,7,69.58333333333333,69.58333333333333,17.5,74.5,27.166666666666668,218.75,1725.0
12,12,14,63.166666666666664,62.0,26.5,70.5,26.75,231.25,1155.0
12,12,15,64.83333333333333,62.0,27.5,70.5,27.0,256.25,2655.0
12,12,16,66.5,62.25,29.0,67.5,27.0,170.0,1950.0
12,12,17,66.83333333333333,67.0,29.0,70.5,27.0,207.5,1830.0
12,12,18,66.91666666666667,67.0,29.0,70.0,27.083333333333332,205.0,1500.0
12,12,19,65.83333333333333,66.0,32.0,56.5,27.0,195.0,240.0
12,12,20,66.58333333333333,67.83333333333333,31.5,61.5,27.75,288.75,3420.0
12,12,21,68.83333333333333,69.0,31.0,64.5,29.0,230.0,2280.0
12,12,22,69.5,69.83333333333333,31.0,70.0,28.916666666666668,215.0,2310.0
12,12,23,67.91666666666667,65.58333333333333,31.0,68.5,29.0,186.25,405.0
12,13,1,65.0,65.0,32.0,75.5,30.0,200.0,795.0
12,13,2,66.16666666666667,65.0,32.0,72.0,30.0,285.0,3420.0
12,13,3,68.25,65.25,32.0,72.5,30.0,300.0,3600.0
12,13,4,69.25,70.0,34.5,67.5,29.916666666666668,233.75,2100.0
12,13,5,69.33333333333333,70.0,30.0,82.5,30.083333333333332,228.75,1815.0
12,13,6,69.25,70.0,34.0,69.5,30.666666666666668,196.25,1650.0
12,13,7,69.25,69.58333333333333,31.0,82.0,31.75,187.5,405.0
12,13,13,66.0,64.16666666666667,41.0,59.0,31.416666666666668,216.25,795.0
12,13,14,68.91666666666667,72.0,39.0,63.0,32.833333333333336,300.0,3600.0
12,13,15,71.66666666666667,72.0,37.5,67.0,31.416666666666668,188.75,1665.0
12,13,16,71.66666666666667,71.58333333333333,39.0,63.5,30.25,200.0,1470.0
12,13,18,70.0,70.0,35.0,69.0,30.083333333333332,200.0,705.0
12,13,19,70.0,70.0,38.0,71.5,30.083333333333332,200.0,675.0
12,13,20,70.0,70.0,34.0,85.5,30.166666666666668,200.0,810.0
12,13,21,70.0,70.0,37.5,78.0,30.0,217.5,855.0
12,13,22,70.0,70.0,35.0,86.5,30.583333333333332,230.0,1965.0
12,13,23,69.83333333333333,70.0,34.0,89.0,33.0,235.0,2010.0
